geoid,land,water
40089,1184408.400834227,33110.54471862135
40091,395837.2540685865,60025.2786110713
40093,611191.8779003968,1890.651270367643
40095,237798.33871198905,35439.86572305442
40097,419444.24689759465,18002.928690392055
40099,266533.7508586904,5526.534893720069
40101,518686.8643837444,18771.810737213542
40103,468410.9773997618,6808.2871658520435
40105,362097.639898588,9604.841778564121
40107,395883.8719402203,6592.800343970387
40109,453647.07501618535,6110.913399524569
40111,446302.4231132285,3191.551721581671
40113,1437791.8101935822,36753.181973184146
40115,301336.71463801566,8823.854049806516
40117,363622.0753868431,17022.732933681917
40119,438214.75044849585,7850.8831538526165
40121,835490.3705589024,46317.25214116624
40123,461069.99995057896,3069.395778455395
40125,504109.49452167854,3667.643308639291
40127,893335.8762101975,17292.900421561408
40129,730326.2902596086,3384.14820379257
40131,432420.67281793786,22937.171782567224
40133,405015.45815768273,4887.469791393822
40135,430896.8983359938,26151.82907241664
40137,556957.9118131094,13514.416362315475
40139,1306426.743944688,4748.278171224109
40141,557525.2813292281,5163.104233899863
40143,364979.7321874243,10714.73562218609
40145,359395.97020900156,18632.579827322912
40147,265890.0362256169,5641.262114330617
40149,642026.128652832,3602.5466658100354
40151,823329.8036008164,2246.605763480822
40153,795134.6199275487,2395.2832566483644
41001,1963496.8662123226,12808.110979870813
41003,432115.8940511903,1912.6554909238273
41005,1197236.6291396292,7866.432493340516
41007,530089.0739981121,163411.93616779428
41009,421111.24625017913,19832.73871594273
41011,1021456.1417988267,134611.22351650416
41013,1906490.189677923,5211.924553851628
41015,1042182.9178671859,230928.35630587666
41017,1931266.0230400853,23414.637027226046
41019,3222819.4820181574,62270.70642424002
41021,771020.9770043935,11592.869039205705
41023,2897784.4032163206,467.9694874544709
41025,6486033.9705351805,59692.76327819593
41027,334136.4539420687,7176.047849443766
41029,1781257.56388904,11579.359799943659
41031,1140631.3178612553,6477.595469079731
41033,1048735.9617085839,1391.0152562727644
41035,3803347.227974281,124469.9824061124
41037,5208699.087440633,140482.8859906199
41039,2915647.0253480477,108018.09452266696
41041,627451.782616646,137061.5993634571
41043,1463725.760219034,12478.256228285634
41045,6328083.792866568,26977.280409996885
41047,755554.8195390995,6561.680908160895
41049,1299538.3840804968,10964.623189336917
41051,275917.06310571654,21797.918139001595
41053,474190.6883361421,2014.6768111572921
41055,527112.7619932491,4847.578122297287
41057,705515.6205057749,147224.96898830205
41059,2057877.444487825,10291.410377428425
41061,1303627.272996842,1233.0401842416095
41063,2013372.4843458878,3506.864334323401
41065,1523927.4622793968,8825.697207217447
41067,463531.4332593665,1514.0158048462265
41069,1098253.1970465991,306.66566177233705
41071,458174.77599916974,1604.1044167576838
42001,331960.20396060153,1949.1380971914027
42003,467248.60780951154,9244.572829304696
42005,418032.3690466189,6826.378723257044
42007,278215.98992799356,5971.536450482597
42009,647869.3589597861,2949.41979707724
42011,548088.0803882516,5993.935297984116
42013,336511.57835951826,811.8667312434826
42015,734334.9693342493,8716.779676094551
42017,386820.58064771205,11169.492149468972
42019,504700.2631669986,3940.8576031787607
42021,440540.1157934794,3384.410876580855
42023,253586.62098515886,1399.613774630207
42025,244134.35997291727,3793.0405301888377
42027,710311.1498791656,2023.1184177362202
42029,480334.77313274983,5574.908694642266
42031,384533.3085404486,5766.417667030735
42033,732596.2788433501,5913.881132532383
42035,568309.3138878044,5727.599669867502
42037,309188.0559248405,4513.67850629871
42039,647871.8831390262,16136.739101426785
42041,349118.6127021938,3094.212302871856
42043,336036.6528617249,21196.875108108507
42045,117643.83620881374,4342.236202883223
42047,529510.7891056276,3167.55311525479
42049,511412.75705114583,485854.3327419283
42051,505816.36775178777,5101.244174495781
42053,273452.4878547812,2064.961476305086
42055,494223.2046574381,381.6045032444908
42057,280032.6173873077,322.59233084416064
42059,368607.0111147902,1298.2569201800902
42061,559776.568252917,9353.413510721894
42063,529301.5117893873,4646.2247273194525
42065,417554.4009429533,2797.6767172573304
42067,250464.03557325926,1385.2898296457006
42069,293614.70967614395,3928.0259262737036
42071,604073.4841333774,25557.901434692576
42073,229225.7362498332,2911.854623090495
42075,231571.72326198584,426.97820038251876
42077,220914.55869488936,1951.7670490207222
42079,569818.8190350049,10189.940348813649
42081,786313.0041563088,9740.727625863014
42083,626684.8845771783,3215.015592335786
42085,430451.7818753305,6415.603949728926
42087,263068.7095674177,2349.3271326411095
42089,389285.796642335,5650.609608437158
42091,309085.2063081006,2722.244653879798
42093,83355.05552453012,1336.331872118136
42095,236559.72902447823,4806.904612464973
42097,293120.8971894259,12496.674952926465
42099,352926.5665231809,2616.7690505725427
42101,85873.99564106492,5457.5801979806565
42103,348774.43968904286,14008.921731910666
42105,692045.8555522059,138.3242810475282
42107,498323.6138635881,2677.358989438725
42109,210421.04149884108,1768.7659073948691
42111,687594.124580539,4201.489302817493
42113,287961.13505285577,1635.101782616646
42115,527038.3220571011,5531.604009034165
42117,725616.7230890122,2040.3666052198494
42119,202211.95173541954,1146.4021488264975
42121,431541.66983784956,5473.018093040036
42123,565849.6278596245,9229.947168916147
42125,548472.310136748,2507.542143785552
42127,464372.14556470944,16020.487241960433
42129,657638.5138107075,5448.780783125682
42131,254275.17606242865,4950.597747389334
42133,578691.3347632486,4186.414405242583
44001,15447.454816820942,13182.134296713995
44003,107875.28800106749,12530.787079365236
44005,65559.54764928858,135162.87862688603
44007,262127.1044711208,16714.03557325927
44009,210737.6234908052,149442.19567763648
45001,313906.8376469658,13127.876921860405
45003,685496.8669536381,6083.63274242252
45005,261177.7647361164,2768.848687624479
45007,457892.22137657343,26866.568154075012
45009,251754.58034130165,1405.0041266562223
45011,350962.2134197872,5685.425243275033
45013,368898.6863889534,222152.24989250925
45015,703198.3073296333,83523.40678946146
45017,243937.06849260908,7252.749539148871
45019,587182.5546225962,281948.97747883544
45021,251400.56414108715,2891.550980266182
45023,371619.80300776404,3524.1609544189814
45025,511354.2862861577,4262.571475168402
45027,388440.4357946655,56782.33420479087
45029,676153.8390258126,49148.416303010235
45031,359135.4116524911,3619.4254310749566
45033,259241.382454545,1123.2197308530565
45035,366837.57530529844,1661.597880826122
45037,320254.5840478791,4033.016956356286
45039,439217.6225518056,15106.08076385148
45041,511975.5183030794,2408.1300069683657
45043,520695.9309192806,141476.4004685114
45045,502534.57643704006,6210.3324552863205
45047,291027.304873408,5245.126839080175
45049,358332.9793963715,1798.1237304972249
45051,725768.224994193,77395.50342734861
45053,419282.07523858,28241.01896285021
45055,464996.93960255606,8823.92076820053
45057,351416.8318152839,3816.3094349693342
45059,456843.954819292,6412.202794265183
45061,262517.6994015113,670.9095446840266
45063,447397.056236193,37549.4902220487
45065,229842.83765685,22235.28488754244
45067,313122.2777659716,3124.19851440376
45069,307119.0957927875,3580.1295325264523
45071,403227.55840330524,11035.215945201959
45073,400849.4047236623,30198.052317105114
45075,707879.9437094438,13965.39613428683
45077,317663.14228809497,10034.872221920205
45079,484571.7504435537,9354.105158073173
45081,289778.355317456,5786.573293862401
45083,517110.43006182567,7218.245751026721
45085,425647.8173200951,10886.099346159739
45087,329069.082943319,1187.3551345981823
45089,597862.2309642538,1845.7688182936893
45091,435687.33091829217,9698.622882926516
46003,453391.95005510445,2767.9185837908894
46005,805574.0984368128,3905.5929782596877
46007,758170.0090934699,3717.537794734683
46009,360740.62853669265,11495.071240418498
46011,507011.53734006116,8146.464172222414
46013,1096338.4359725812,11469.289770340461
46015,523033.6260705831,18711.115531547915
46017,301688.6178419812,10467.95713219632
46019,1440009.8382449602,10559.022550817177
46021,469552.73174757714,23782.314436377834
46023,702391.7773285955,33758.70823304982
46025,612865.7574020352,6332.651240715023
46027,263699.36543394136,3448.5872997830415
46029,440054.0238604745,18930.44236766283
46031,1580602.8515935813,38372.24391256431
46033,996445.0630859481,1354.402919794606
46035,278720.4079212031,908.2234127199854
46037,657834.9162066391,40463.749672585654
46039,398520.4252185645,8911.906515174727
46041,1473594.5115472241,91384.33056740287
46043,276352.2254290981,1194.2454149637001
46045,720613.3550456403,16067.950954567244
46047,1113512.1316279783,5950.522874524941
46049,628283.5697306059,15488.287462378239
46051,436128.07732414757,3892.7983671290826
46053,649567.2009903975,24685.997291727414
46055,1158745.373697138,10489.53657897728
46057,324630.3786145308,19734.86629139629
46059,919452.921030132,2283.6033369081215
46061,278089.1767938599,555.6713105963636
46063,1709803.2991010314,4189.994217739185
46065,474588.6939503714,37869.91988850615
46067,520328.2270698764,900.5055771635292
46069,550742.6540577138,3593.291341929298
46071,1192880.0205591496,4721.250796914151
46073,336756.91548509215,4118.898108657082
46075,620593.0966230609,777.6844269384164
46077,532631.1078218669,20177.39481968736
46079,360252.97020405944,7850.464310601305
46081,512033.3725406859,164.9449202591639
46083,369467.2207588105,291.475613191462
46085,1050972.827080749,41429.417128341476
46087,367490.37055890245,1704.6569439021857
46089,727451.1243284917,9530.750260695946
46091,536373.8990229461,30809.210844951394
46093,2221402.9005204034,7589.266245928942
46095,836687.5108108509,2278.2206451421594
46097,364946.9934714816,1082.9749484785734
46099,516373.6071917486,4496.944544659316
46101,332405.943620486,909.1987367984067
46102,1339904.2583632742,1760.9096929471243
46103,1777132.9321992854,4919.119761988307
46105,1837104.2198148686,12488.591401728747
46107,551132.6732330745,24011.7009236791
46109,704670.4929253792,22226.502770048875
46111,364377.92411894654,726.0787375891432
46115,962260.2664782078,3972.5728095362824
46117,924435.4175830149,46550.5772376608
46119,644367.3863192698,40620.307102296596
46121,888700.2918311974,1446.6880495001062
46123,1031972.2834493903,3279.7737010917103
46125,394920.6117829626,404.3594292859155
46127,294869.28433402686,4092.7173166356138
46129,453523.956351344,23033.967817023567
46135,333560.72955328325,7086.1418482477775
46137,1255189.321103275,5982.985079790257
47001,215795.17181221984,4874.088552606218
47003,303128.7921993842,736.5601972887621
47005,252355.7451950401,26831.544456689877
47007,260111.73947208453,207.1630844654868
47009,357637.6862555166,5017.447107139857
47011,210407.36101570106,1719.639424146128
47013,307303.8783155335,11489.074739427606
47015,170006.4820626362,38.58398857385726
47017,382500.5003879551,1558.915307176428
47019,218407.79073157953,4115.49374082622
47021,193551.7131800952,2956.408919507964
47023,182871.0298848984,142.23126077996272
47025,278136.9298666126,4470.280909149315
47027,151383.12419999702,14596.802212085418
47029,278091.9777308827,5465.459640313725
47031,274538.0917550891,3576.2633251459156
47033,169950.66224183686,122.09466104584789
47035,435856.4047187202,2427.4939088577316
47037,322462.49215441104,13998.329321992853
47039,213681.46686566868,7043.434415818684
47041,194806.47934447942,15744.49696801965
47043,313533.0233810905,911.5815718853629
47045,327894.52414958755,9086.55352544936
47047,451059.7265534266,932.7888782908229
47049,319110.94428766996,204.93197194862188
47051,354869.8479809037,13610.473799439565
47053,385757.4598577663,578.5836426266291
47055,390995.691968588,158.78285880905196
47057,179575.21683478053,13986.236983735538
47059,398187.66871105006,1260.17504929748
47061,230684.579402302,433.18301102583234
47063,103151.21847555882,9362.886287146084
47065,347122.68746633193,21440.54550935787
47067,142287.13249284631,738.5276485966898
47069,427355.68119480286,1687.7164023465107
47071,369487.4873358604,12139.361628521867
47073,311714.6528419565,8041.784988855557
47075,341188.36554760975,610.9697395017371
47077,332805.36662993033,3760.777738790074
47079,359577.4793296531,20199.087934843308
47081,391989.02482418466,92.3456704704388
47083,128185.56139821986,4278.026914694356
47085,339687.74481944024,16601.539712270747
47087,197528.19717015166,6967.498257908601
47089,175907.5705608793,25248.434341687134
47091,191002.58719105675,2720.0693871297744
47093,325331.78686685476,11228.315039314431
47095,106102.32204721685,17989.17852359607
47097,302058.67709779926,22790.795579782844
47099,394962.05206011573,550.7178404985593
47101,180537.02821446751,254.91170932525463
47103,365018.6107253525,239.94875038919062
47105,146721.40548474618,11595.144136441586
47107,275277.3846883757,1319.6826675496557
47109,360218.3957438607,492.9715878483565
47111,196571.74920802793,60.958372664238446
47113,356548.3186964708,971.2292987649683
47115,318826.11135547067,9015.568119480287
47117,240295.51701813258,445.2642295508122
47119,392408.2246482458,1561.5059577054803
47121,124886.37239736486,13832.199285371868
47123,406825.0460851129,10826.390337199706
47125,345065.22365488304,2985.0306163296973
47127,82702.35812457066,764.4037599521604
47129,334194.8191931522,203.37199705450644
47131,348705.72765057354,6779.0914437366255
47133,277430.286444305,863.071121808019
47135,265436.89749583625,5197.794092209762
47137,104306.33503506421,7369.382434776592
47139,278145.93190770125,4920.353805172405
47141,256707.81544209583,933.4913982692755
47143,201841.0056191714,13458.356849508013
47145,230866.57062512662,21918.419713061485
47147,304830.29089219787,111.61517818753305
47149,396396.7690999936,2997.9030655866522
47151,340673.1732750824,596.5746282302822
47153,170144.47349302916,123.13596220279426
47155,379198.1936612583,3333.709097917892
47157,488704.90083669807,13710.696194086278
47159,201148.6804584295,7089.521258457174
47161,293977.9226363156,21549.991104214132
47163,264583.5934527016,10428.214220407921
47165,338797.89762927307,8860.496780219726
47167,293379.85277474386,9540.53883751847
47169,73178.60934156358,1472.922216236786
47171,119080.70429913563,204.0409107307888
47173,143087.4932663843,15080.34401980795
47175,174985.64813213208,714.9876694523655
47177,276910.7757619488,871.0170354299382
47179,208953.60081643544,2133.8306736580953
47181,469827.62858117156,994.2118086615302
47183,371425.7199408924,916.047256391375
47185,241073.84762507226,1757.749959227648
47187,372862.70886563906,744.4665740845988
47189,365481.67937610886,7907.949620199364
48001,680065.3514082523,9854.716496246472
48003,960460.7873758913,236.48927810697677
48005,510578.9671498396,42832.73377383947
48007,161311.3955016976,176579.25132077708
48009,577992.7306603144,14274.157989157025
48011,581829.2886336567,3019.5230376143477
48013,780505.5450398581,1234.4659810322075
48015,413754.2773903718,6327.407669155839
48017,529261.4997800764,438.67961827194415
48019,506236.1561803472,4272.0415334357995
48021,568429.8117552868,4721.116865915797
48023,555188.0193532764,21495.934131647748
48025,563352.6991296957,60.88893611343115
48027,672559.9170715073,23654.80644252581
48029,793530.9971187537,10356.559159447077
48031,453919.45780185127,2673.2241787459907
48033,574362.8573758419,5509.854553901049
48035,629107.0254468897,12519.857865110233
48037,566403.0260498263,24295.369990560583
48039,871875.5892222612,157636.2804742442
48041,374728.0578028397,3663.197145441157
48043,3957604.166934364,5452.069999950579
48045,575999.9320460801,1005.386151238244
48047,603746.3653301572,183.25986073153013
48049,604440.0382024582,8009.060357907118
48051,421780.53626762476,11378.83445436709
48053,636328.9649258931,17278.315286419594
48055,348946.8689304794,1228.8050488526908
48057,324376.68315681786,336528.75785176654
48059,575597.6851188329,1210.514571791463
48061,570293.4195895089,246618.00828296505
48063,125327.97353997914,4741.196384357255
48065,588940.4993006923,2486.8876116297574
48067,599651.6904464202,14954.254409591633
48069,572437.2513504297,3109.669225028788
48071,382177.3765339053,175381.6872834741
48073,673890.8005218861,5899.141803768848
48075,445698.69750868576,11078.97876378229
48077,696784.1919414063,17937.518471110936
48079,496052.2056606851,56.60388548158325
48081,583340.2351452732,10573.326974493804
48083,807644.5468832626,12471.928359271138
48085,538352.9010146138,28780.56542603401
48087,587801.3897194368,563.2003578082761
48089,614581.1429108,8577.03083378224
48091,358086.8426384901,9834.89149612292
48093,600161.7194565663,6355.052806373336
48095,629602.7040717988,6360.493567852606
48097,559884.7674493311,15155.927311545247
48099,673410.798989834,2911.2665128025183
48101,576360.12587537,673.1134756329599
48103,502443.7991430393,419.08541437064787
48105,1796685.5945103117,13.177871238441655
48107,576126.5368705613,957.1759339339636
48109,2439777.8905126443,137.42358272833752
48111,962003.4965380566,1280.5456576209704
48113,558145.6912272725,23370.404708835984
48115,576195.261511394,1166.516756201104
48117,957965.0815694142,970.2725075737732
48119,164368.00185823083,13508.254795075687
48121,562269.1533682905,47589.590200797655
48123,581744.3511759734,968.6322235016778
48125,577102.911887241,2238.2410066075918
48127,850485.4047335464,3601.9377986883655
48129,593206.5779394394,3942.317006271529
48131,1147824.687041311,1353.7080600762072
48133,592953.3769391577,3471.2829205853427
48135,574544.333878612,2618.5600687940773
48137,1355436.02422619,1284.8974266468324
48139,598820.4173111992,10297.57416861468
48141,648439.6739694478,1345.1762601127787
48143,693177.2907884137,4298.382943813228
48145,489897.0989853862,5360.650726736284
48147,570133.6201400592,5151.41690100473
48149,607916.2904078717,6360.35049396322
48151,575321.7805903837,1799.88855557148
48153,634970.6379761099,243.0864917491586
48155,450813.37950905145,2104.0362157326913
48157,551396.1706112887,15220.680972408238
48159,182010.32553634176,6640.887750008648
48161,561747.1019506481,9127.311545247427
48163,725439.8489199033,542.0548276935698
48165,961512.2035355807,312.0804772094908
48167,242528.4240126913,316701.18140978436
48169,571784.2574242746,1782.9947168916146
48171,677245.2800442813,2227.66589405119
48173,576138.7774719165,554.8254696233623
48175,545286.6138191092,4707.357062018454
48177,682678.6372644469,2027.2720084213438
48179,592622.8399302175,2150.0103784168464
48181,597005.0723276812,29680.405548993538
48183,174958.0168328037,1538.9694726281612
48185,503980.7527317476,9044.886899966888
48187,455201.1653479488,2264.327404456789
48189,642994.6751308421,60.95540740228226
48191,565434.3426755558,13187.113959959079
48193,534984.8383685128,306.07137385528534
48195,588677.8018018908,382.6030552082355
48197,444872.6634971311,1124.0467918336685
48199,569974.7169410357,4458.3531429305685
48201,1091150.4603569186,46421.964436624934
48203,575957.8791952279,10123.771516682069
48205,935647.7659222211,747.0438809348482
48207,578004.629515229,4562.848232950979
48209,433911.4135403745,1244.8616952402604
48211,580022.5409329702,3757.378560167636
48213,559208.3173126819,47749.31922527589
48215,1005374.6452805385,7685.611560567946
48217,613674.5667010966,17185.5423711223
48219,581370.224322067,110.23830821921193
48221,269237.72678076336,10338.532096489624
48223,491002.4367040125,16370.921158626688
48225,787842.487508834,3564.7445179719584
48227,576506.0167636143,2184.8497353503703
48229,2925133.442471447,541.1462220091627
48231,537817.1602180456,26676.927296718935
48233,567948.5200871787,4820.404214625661
48235,672987.4510114014,43.56884102736442
48237,582825.1587650672,6055.051323742358
48239,530842.8547071062,17554.245266700604
48241,600738.6897495836,19867.232372753195
48243,1449314.3318523497,50.95456724472801
48245,560877.5821254009,151218.69943610602
48247,727150.1186104782,22.873289414509028
48249,553707.835457614,2159.581008485591
48251,463871.60761676956,6178.355811666329
48253,594274.7512886534,5492.508512772865
48255,478397.6564546339,3872.548099019981
48257,499637.2992888313,17238.828622685243
48259,423970.0730937072,369.8662666857761
48261,933408.9894387253,311898.4911758746
48263,577603.8733734302,263.215184118057
48265,706128.4363679495,2531.9430373178216
48267,800629.6244495732,121.967154781732
48269,582957.8525078703,1580.9899527040718
48271,870434.2682969017,3243.2419208966953
48273,564035.4353745867,133694.18858077622
48275,544399.617975418,3107.906129690674
48277,580595.5523541708,16589.764657042742
48279,650355.479804095,981.9376010042354
48281,456218.06363452156,700.1700083521545
48283,951489.7342631076,4819.475593423049
48285,620613.327369862,465.1052915099608
48287,402584.9925621346,3238.6717109067276
48289,686819.4140642374,4776.14323203669
48291,741400.4136540429,11460.332949496646
48293,579383.9030754708,17840.460999392122
48295,596592.7242355802,73.82044350434657
48297,665404.0189183713,25077.17514319744
48299,597792.7328842608,20354.81138462907
48301,428000.8169296689,4979.626673519716
48303,573185.834449425,3263.2104891199597
48305,570794.3553767612,1030.3590932228938
48307,681984.3016560988,5012.472385998033
48309,663749.5678130699,14797.618894649184
48311,729470.7195208137,10869.121985934773
48313,298281.49898933986,4075.5682183223535
48315,243769.99995057896,25236.045971444528
48317,585571.182348784,477.3656612781267
48319,594435.2006246818,2182.7740519810422
48321,699452.5464187049,332554.48940660164
48323,818861.83880836,7875.193854000385
48325,848228.8527401491,5871.855957458375
48327,577296.4520640695,151.61359671448974
48329,576162.1558442842,1117.1009128064723
48331,650825.1320777097,3152.765106774141
48333,478856.9611995473,994.0934452884459
48335,583096.754767894,3086.2876402939564
48337,595779.1013279431,4716.585451436422
48339,667262.3943007665,21947.213395076677
48341,575801.6721606381,6355.095061356212
48343,161272.85648626342,4295.3850639755265
48345,633321.6125588728,159.1703197046599
48347,605796.1874144399,22173.03094250851
48349,646164.0449632554,48834.42842104743
48351,597552.8046436002,3872.668192129206
48353,583677.6518090569,1248.414326168931
48355,536520.591273234,209362.8220398037
48357,587317.5998181306,329.08921979015827
48359,960333.9678170235,578.1559035894496
48361,213619.7283820048,29279.08452479206
48363,609438.8666768803,21285.901662029326
48365,519266.9541323396,6377.93795683567
48367,578227.6616932634,4232.346312943862
48369,563724.010961585,2806.067420172677
48371,3048851.44012889,625.7382266745082
48373,676508.0160914882,33673.420627350584
48375,581377.135112161,8695.651937551584
48377,2467359.247910726,438.1639097967313
48379,146849.79613824052,18799.76179062285
48381,583623.7495243226,6730.084065176457
48383,752200.2550125282,442.9893794200936
48385,447461.21832729573,579.7724655658955
48387,668080.1310151574,8229.98769416288
48389,1686624.7678446993,4298.809694429755
48391,493109.61066110514,30563.847773335376
48393,591396.4026430368,85.70743737119643
48395,547268.5786016813,6513.208265173493
48397,81348.28805543063,13856.859145114977
48399,672603.9521999772,3936.4060036670403
48401,591383.0668715992,9196.561531656642
48403,314500.5673534543,54540.98140286543
48405,339620.14524841483,39449.02640565772
48407,364315.11394019064,37547.44073182665
48409,443798.63523818465,9285.566587428277
48411,726599.6792574984,1993.917259307216
48413,838809.8602373197,21.59723835269814
48415,579483.9675699184,1343.5003928972092
48417,585142.3711223023,807.5913177129922
48419,509176.53860029747,24977.80353162699
48421,590742.2517705085,105.94732706345167
48423,589766.2965855008,18055.0530534785
48425,119336.61110095234,3514.1596200511012
48427,782833.9119712567,3792.1675076479046
48429,573899.9219147685,15852.363313779078
48431,591007.0464508286,41.37800665207099
48433,586439.5368260824,2514.884873704551
48435,930517.648992058,315.5696021112665
48437,569701.6219982901,6740.53142436358
48439,552755.5645611659,24713.90880831064
48441,585952.419406651,2402.150556233722
48443,1509129.401313611,26.16003518777521
48445,568856.6664030878,1345.2061598375035
48447,584032.914901924,1874.5857281942049
48449,259876.4491482285,12535.106724719906
48451,974080.0094394172,11880.152760411776
48453,634831.2088878785,19914.771452434725
48455,444026.7881765122,12915.512273713446
48457,591676.2442980483,7121.889069550219
48459,373077.28411657433,6177.000934057516
48461,794445.7186559456,114.7331511344598
48463,993244.4015854266,4280.005485734619
48465,2012637.86590097,56268.650015073414
48467,539236.0768595899,10913.38272141858
48469,564547.5539059913,4306.040979920234
48471,501878.87596803444,11079.83671290828
48473,328535.03432290716,2871.9945834548266
48475,534785.2624009725,154.2445253851134
48477,386534.1719258882,11385.894248874436
48479,2151343.683744928,9032.952956119065
48481,695135.6829739601,5260.440440242558
48483,585294.1749899922,613.1316625729578
48485,401779.0133585051,3415.0533994257275
48487,621354.8479561931,4496.386086990901
48489,377975.0045714455,123976.37229852281
48491,715735.2418912441,10286.87303242514
48493,514389.6371507786,2992.781316872835
48495,538314.0637432479,102.39271929347692
48497,578810.1206861616,11623.577044918777
48499,412950.86832754285,32308.748758296555
48501,511817.1747972502,8.48287314115141
48503,585259.6534102983,10489.049040490652
48505,638983.3648804257,38145.866671938245
48507,830339.789367559,2769.7293704254657
49001,1653054.9171456387,1309.2783046608974
49003,3677168.165441849,629537.846132557
49005,745434.9436353123,5213.350103537063
49007,946676.6144615825,3915.2436704012493
49009,446070.7605402707,15130.257780106058
49011,191383.13754367584,215152.79994860213
49013,2070618.381411761,9587.140400211521
49015,2855854.3772208574,6139.043109966739
49017,3312091.981190355,21154.866736185584
49019,2350553.6939750817,7796.730551588144
49021,2109654.0055746925,2814.7640392798367
49023,2170672.4309711726,9029.738612158562
49025,2553563.1427823054,75655.99180599279
49027,4227188.421393377,148469.59914600456
49029,389867.54199552245,1096.4967901039324
49031,485400.01754446654,5012.700464063496
49033,658461.3606598696,36844.99389650247
49035,474913.08100601454,40748.46943062028
49037,5004617.20494408,72588.596343832
49039,1017554.7088359864,7919.565045492061
49041,1222676.3478351117,5006.532966299797
49043,1197169.7807682992,6576.937922240947
49045,4442848.764968395,220181.4873753972
49047,2868722.7949570776,13866.496987788063
49049,1282295.712972527,90014.82161478282
49051,753292.1768976441,19549.607102790804
49053,1553243.115155948,2239.0922838941797
49055,1575087.568880564,3744.6622813737067
49057,368809.50786535733,53488.39445891383
50001,490449.47366600274,26515.199191471907
50003,432000.2290664861,1711.9472875266256
50005,415371.84211956925,5531.791561852893
50007,343411.9868243527,52939.1762996496
50009,424703.9386091933,7087.798441260631
50011,405656.1749109186,37295.66083333745
50013,52357.04620372338,72233.1177752628
50015,293677.8910068547,3127.876180544916
50017,439696.2971291322,2969.350064000237
50019,443893.8537532803,17653.735735854465
50021,595081.7512837113,9577.44794729741
50023,439704.2899927351,5234.781040115052
50025,502720.9196759957,8136.108736155933
50027,620528.9303311703,4784.75138749549
51001,287566.94573076407,550857.3916567413
51003,461098.7790533895,3517.7218880811292
51005,285724.69173630915,2098.2905264822602
51007,227372.02769554665,2081.8115773710974
51009,303335.0859678862,3183.5413135122044
51011,213899.7882308753,799.2273021552512
51013,16645.595597574415,60.32874870887552
51015,618831.3457841388,2451.8542771432667
51017,338688.7643753429,3469.3547589983345
51019,486452.51256529754,10408.129265652877
51021,228886.82484691835,638.8941055534414
51023,346414.6486411687,2998.2789125395984
51025,362387.0096815803,2072.49966640803
51027,321826.7310952195,692.8781820967367
51029,370957.8740060195,2445.1564916997377
51031,322037.3440148658,2212.910997662385
51033,337662.281373707,6164.899947119495
51035,303822.4233109126,1889.2385701506846
51036,117002.83874411271,13712.39257103038
51037,304185.0953578824,1439.3855977226788
51041,270968.6445787598,8679.152972922217
51043,112596.35470463519,1406.7864961970515
51045,209980.0423044039,692.818382647287
51047,242676.8111572923,2227.7079019289026
51049,190397.44196735247,1465.8095412245543
51051,211483.8232605032,2000.8836480629425
51053,322482.4362592232,2225.155058489792
51057,164549.78007640492,18479.756897940624
51059,250214.88932159747,9941.815877000934
51061,414710.12661668553,2393.8814290585788
51063,243787.17672467048,541.345635875716
51065,183754.91393327172,2655.42272280237
51067,441930.6368394261,13505.678723751254
51069,264321.5050681269,1572.7381228903396
51071,228623.26173873077,2775.8101342769455
51073,139396.42463539634,44912.453853110805
51075,179603.4488467602,5427.211220551242
51077,282742.6019185245,2419.880598785231
51079,99778.21990382667,434.1264585382247
51081,188945.1458661777,1009.6983834380235
51083,523346.57092165283,7543.4784005377005
51085,299449.08719352784,3125.4760480965488
51087,149543.08995122142,7149.502083096524
51089,244701.5004225498,1305.1343510771314
51091,265700.5814384486,446.1762947075016
51093,201999.72917274132,30210.09375169885
51095,91152.48711346574,23497.039433041915
51097,201698.24580044774,7137.404555630785
51099,114923.85775638396,5223.96005792145
51101,175316.45497991034,7691.401481642557
51103,85310.60896596374,62792.6258877253
51105,278641.3189485181,1210.0423538249408
51107,330056.62340678944,3597.030537256045
51109,317523.685029875,9338.256574232862
51111,276276.202784381,443.5604394518219
51113,205202.67763154642,797.8538916592123
51115,54994.28000968652,106261.53906979732
51117,400299.62415304704,34407.90588258551
51119,83399.89868688316,51486.09588668746
51121,247579.69734559633,1554.7300870304384
51125,301280.4156803052,2220.801806832952
51127,134422.7564086724,8796.370025155305
51131,135483.5264872024,373479.0254666581
51133,122496.95838254844,60290.39947020653
51135,201209.22913073344,1062.0157356567809
51137,218312.6021162086,1606.8233148663408
51139,198399.22853768105,2082.0332307023223
51141,309090.5178335796,1764.8764721290086
51143,620155.8129018547,5912.175612697251
51145,166528.05063679,1346.6601266166854
51147,223975.12169929277,2480.964747977444
51149,169746.80591866287,10671.140588011445
51153,214886.28739318877,7618.24649234221
51155,204696.4194461879,6147.276653998409
51157,170478.09981071745,529.3968657181123
51159,122562.11902561491,15911.675966057634
51161,160342.5811616908,435.5725179521901
51163,381776.91988356406,2193.891313265099
51165,543804.0228720539,2691.6132507672614
51167,303044.36402544193,1875.1476453349017
51169,342929.1149187271,2002.8691380477703
51171,325114.28910315654,2457.283177574712
51173,288863.9918356454,869.5672694385277
51175,383446.13848761754,2037.9153220027379
